Country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,c,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age,year,"Population, total",GDP per capita (constant 2015 US$),GNI (current US$),"Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Military expenditure (% of GDP),obs_true_val,Military_Cost,obs_true_val_grpd,Life_excpet_grp,Inflation_grp,Military_Cost_grp
Croatia,HR,HRV,191,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,4280622,11819.37727,61367703600,2.272727273,76.77560976,1.751568237,9990,20702.4458,5k-10k,>65,<=10,>20k
Croatia,HR,HRV,191,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,4267558,11579.12764,55451216845,3.412073491,76.92439024,1.670363109,9990,19341.34764,5k-10k,>65,<=10,11k-20k
Croatia,HR,HRV,191,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2013,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2013,4255689,11565.22806,57901954260,2.216582064,77.12682927,1.625008539,9990,18793.59435,5k-10k,>65,<=10,11k-20k
Croatia,HR,HRV,191,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2014,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2014,4238389,11562.57509,57560752793,-0.21519616,77.47804878,1.823186114,9990,21080.72635,5k-10k,>65,,>20k
Croatia,HR,HRV,191,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2015,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2015,4203604,11952.31118,50518064215,-0.464499005,77.27560976,1.760579685,9990,21042.99624,5k-10k,>65,,>20k
Croatia,HR,HRV,191,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2016,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2016,4174349,12464.48352,51492054327,-1.125,78.02195122,1.600358132,9990,19947.63756,5k-10k,>65,,11k-20k
Croatia,HR,HRV,191,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2017,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2017,4124531,13045.51936,56198756935,1.129372103,77.82682927,1.643593395,9990,21441.52945,5k-10k,>65,<=10,>20k
Croatia,HR,HRV,191,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2019,99.96,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2019,4065253,14071.91147,62379408636,0.771820346,78.42439024,1.609302367,9996,22645.96044,5k-10k,>65,<=10,>20k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,11105791,4113.507265,29943500000,0,76.183,0,9990,0,5k-10k,>65,<=10,<=10k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2001,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2001,11139127,4231.82114,31178800000,0,76.421,0,9990,0,5k-10k,>65,<=10,<=10k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2002,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2002,11170051,4280.234412,32979826200,0,76.612,0,9990,0,5k-10k,>65,<=10,<=10k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2003,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2003,11199217,4431.00284,35340723500,0,76.773,0,9990,0,5k-10k,>65,<=10,<=10k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,11225294,4675.808084,37552770500,0,76.912,0,9990,0,5k-10k,>65,<=10,<=10k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,11246114,5189.950033,42010636100,0,77.047,0,9990,0,5k-10k,>65,<=10,<=10k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2006,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2006,11260630,5808.664725,48263703704,0,77.179,0,9990,0,5k-10k,>65,<=10,<=10k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,11269887,6225.38023,53374259259,0,77.307,0,9990,0,5k-10k,>65,<=10,<=10k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,11276609,6477.804699,55325092593,0,77.429,0,9990,0,5k-10k,>65,<=10,<=10k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,11283185,6567.987282,55960185185,0,77.548,3.380960052,9990,22206.10262,5k-10k,>65,<=10,>20k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,11290417,6720.677673,58237037037,0,77.661,3.326856112,9990,22358.7276,5k-10k,>65,<=10,>20k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,11298710,6903.94022,67926000000,0,77.76,3.084505001,9990,21295.23813,5k-10k,>65,<=10,>20k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,11309290,7105.433676,72146000000,0,77.833,3.937599978,9990,27978.35549,5k-10k,>65,<=10,>20k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2013,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2013,11321579,7292.738255,76226000000,0,77.87,3.512728781,9990,25617.41156,5k-10k,>65,<=10,>20k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2014,99.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2014,11332026,7362.341667,79602100000,0,77.853,3.536004761,9940,26033.27519,5k-10k,>65,<=10,>20k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2015,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2015,11339894,7683.757891,86014000000,0,77.772,3.083791445,9990,23695.10685,5k-10k,>65,<=10,>20k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2016,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2016,11342012,7721.791846,90086000000,0,77.643,3.072187925,9990,23722.79567,5k-10k,>65,<=10,>20k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2017,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2017,11336405,7865.371561,95497000000,0,77.529,2.872403239,9990,22592.51875,5k-10k,>65,<=10,>20k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2018,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2018,11328244,8048.01661,98575000000,0,77.496,2.876207372,9990,23147.76471,5k-10k,>65,<=10,>20k
Cuba,CU,CUB,192,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2019,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2019,11316697,8042.948524,1.02E+11,0,77.611,0,10000,0,5k-10k,>65,<=10,<=10k
Cyprus,CY,CYP,196,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,97.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,948237,22383.76758,9128568332,4.141657647,76.568,2.822090151,9790,63169.01003,5k-10k,>65,<=10,>20k
Cyprus,CY,CYP,196,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,95.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,1018684,24799.43945,16345890000,2.286217068,77.944,1.955769162,9570,48501.97891,5k-10k,>65,<=10,>20k
Cyprus,CY,CYP,196,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,99.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,1037062,25631.1543,17475010571,2.560161323,78.101,2.037469743,9930,52222.70136,5k-10k,>65,<=10,>20k
Cyprus,CY,CYP,196,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2006,98.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2006,1055438,26395.29492,18960303601,2.30468733,78.371,1.899997863,9850,50151.00393,5k-10k,>65,<=10,>20k
Cyprus,CY,CYP,196,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,98.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,1073873,27156.56445,22433135779,2.372651837,78.81,1.684599658,9830,45747.9392,5k-10k,>65,<=10,>20k
Cyprus,CY,CYP,196,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,97.2,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,1092390,27448.92188,27388324854,4.669008419,78.981,1.629704944,9720,44733.6437,5k-10k,>65,<=10,>20k
Cyprus,CY,CYP,196,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,98.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,1110974,26183.34766,25872393972,0.326276652,79.401,1.816819508,9830,47570.4168,5k-10k,>65,<=10,>20k
Cyprus,CY,CYP,196,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,98.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,1129686,26089.93359,25436460838,2.430040841,79.665,1.857807744,9860,48470.08066,5k-10k,>65,<=10,>20k
Cyprus,CY,CYP,196,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,98.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,1145086,25538.66992,28368121907,3.289449396,79.999,1.742662349,9830,44505.27851,5k-10k,>65,<=10,>20k
Cyprus,CY,CYP,196,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,98.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,1156556,24285.38867,24875310534,2.3890541,80.109,1.659398696,9870,40299.14229,5k-10k,>65,<=10,>20k
Cyprus,CY,CYP,196,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2013,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2013,1166968,22738.39063,23676801094,-0.399357676,80.402,1.611061582,9990,36632.94757,5k-10k,>65,,>20k
Cyprus,CY,CYP,196,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2014,97.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2014,1176995,22581.72656,22608546699,-1.354988854,80.771,1.547260522,9740,34939.81402,5k-10k,>65,,>20k
Cyprus,CY,CYP,196,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2015,97.1,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2015,1187280,23487.125,19779687029,-2.096997691,80.966,1.653213363,9710,38829.22891,5k-10k,>65,,>20k
Cyprus,CY,CYP,196,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2016,95.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2016,1197881,24916.51953,20211699776,-1.429166667,81.056,1.410825734,9560,35152.86696,5k-10k,>65,,>20k
Cyprus,CY,CYP,196,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2017,96,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2017,1208523,26101.18164,22274965333,0.531766496,81.328,1.583111306,9600,41321.07575,5k-10k,>65,<=10,>20k
Cyprus,CY,CYP,196,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2018,98.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2018,1218831,27241.00781,24680551425,1.435491195,81.382,1.780485709,9830,48502.2251,5k-10k,>65,<=10,>20k
Cyprus,CY,CYP,196,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2019,99.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2019,1228836,28359.91992,24541332645,0.250370997,81.397,1.858043502,9930,52693.96493,5k-10k,>65,<=10,>20k
Czech Republic,CZ,CZE,203,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,99.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,10255063,12312.49777,60625668796,3.775388292,74.96829268,1.877356956,9980,23114.95334,5k-10k,>65,<=10,>20k
Czech Republic,CZ,CZE,203,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2001,99.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2001,10216605,12734.92203,65898379680,4.66267557,75.17317073,1.751249558,9980,22302.02657,5k-10k,>65,<=10,>20k
Czech Republic,CZ,CZE,203,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2002,99.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2002,10196916,12959.81748,79239888083,1.90298097,75.22195122,1.824406968,9980,23643.98132,5k-10k,>65,<=10,>20k
Czech Republic,CZ,CZE,203,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2003,99.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2003,10193998,13428.09962,96725406785,0.118739206,75.17073171,1.892764044,9980,25416.22414,5k-10k,>65,<=10,>20k
Czech Republic,CZ,CZE,203,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,99.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,10197101,14070.28046,1.14E+11,2.760107817,75.72195122,1.713703173,9980,24112.28427,5k-10k,>65,<=10,>20k
Czech Republic,CZ,CZE,203,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,99.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,10211216,14978.41319,1.31E+11,1.857097891,75.92439024,1.790083772,9980,26812.61438,5k-10k,>65,<=10,>20k
Czech Republic,CZ,CZE,203,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2006,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2006,10238905,15948.74529,1.47E+11,2.533992583,76.52439024,1.575906158,9970,25133.72591,5k-10k,>65,<=10,>20k
Czech Republic,CZ,CZE,203,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,10298828,16739.17872,1.78E+11,2.853124372,76.72439024,1.430914735,9970,23952.33748,5k-10k,>65,<=10,>20k
Czech Republic,CZ,CZE,203,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,99.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,10384603,17046.88503,2.22E+11,6.358663802,76.97560976,1.232471567,9960,21009.8011,5k-10k,>65,<=10,>20k
Czech Republic,CZ,CZE,203,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,99.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,10443936,16160.62056,1.93E+11,1.019377353,77.07804878,1.310564143,9960,21179.52982,5k-10k,>65,<=10,>20k
Czech Republic,CZ,CZE,203,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,10474410,16505.9537,1.93E+11,1.472727273,77.42439024,1.194772181,9970,19720.85431,5k-10k,>65,<=10,11k-20k
Czech Republic,CZ,CZE,203,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,10496088,16761.82731,2.11E+11,1.917219136,77.87317073,1.077836499,9990,18066.50927,5k-10k,>65,<=10,11k-20k
Czech Republic,CZ,CZE,203,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,10510785,16606.99254,1.95E+11,3.287623066,78.07560976,1.063216817,9990,17656.83374,5k-10k,>65,<=10,11k-20k
Czech Republic,CZ,CZE,203,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2013,99.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2013,10514272,16593.86423,1.98E+11,1.438297872,78.17560976,1.01508372,9980,16844.16143,5k-10k,>65,<=10,11k-20k
Czech Republic,CZ,CZE,203,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2014,99.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2014,10525347,16951.37912,1.95E+11,0.34398859,78.82439024,0.966227818,9980,16378.89406,5k-10k,>65,<=10,11k-20k
Czech Republic,CZ,CZE,203,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2017,99.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2017,10594438,19139.23988,2.06E+11,2.450533985,78.97804878,0.956655422,9980,18309.6576,5k-10k,>65,<=10,11k-20k
Ivory Coast,CI,CIV,384,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,62.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,16799670,1809.920795,9739259485,2.530775167,50.842,0,6280,0,5k-10k,36-65,<=10,<=10k
